recording,session,channel,n_good,r,z,nrmse,lambda,pi,mu,d
sub-071_ses-t2,ses-t2,F1,61,0.8262945157601358,1.1763415462323816,0.5668602395763963,2.97449041128935,0.0,3,16.7762971676845
sub-071_ses-t2,ses-t2,F3,61,0.7704398164721957,1.021409022933607,0.6447551847960311,3.4400482509047046,0.0,4,17.094795802718945
sub-071_ses-t2,ses-t2,F5,61,0.8408032942961985,1.2239083739694852,0.5417181791123319,3.4748266505878806,0.0,5,17.594959612644345
sub-071_ses-t2,ses-t2,F7,61,0.8860993455457682,1.4034697603827597,0.465122265453536,2.6355196527610323,0.03635157945502773,3,17.705676358858174
sub-071_ses-t2,ses-t2,FT7,61,0.8324478752460315,1.1960567466635665,0.5603647012929797,2.4349189124012782,0.036534635557967085,3,17.988943887277408
sub-071_ses-t2,ses-t2,FC5,61,0.8148543549432724,1.1413088561742555,0.5886560071486486,3.2516740061531038,0.0,4,19.399051296422527
sub-071_ses-t2,ses-t2,FC3,61,0.7180102266873283,0.9035256248823967,0.7027347957345109,3.0083805619196915,0.0,4,21.041789990512164
sub-071_ses-t2,ses-t2,FC1,61,0.8787584648184156,1.3702908660852842,0.480916413654791,2.794635322483424,0.0,4,21.041789990512164
sub-071_ses-t2,ses-t2,C1,61,0.8594478933741018,1.2912283027199336,0.558989924882678,2.5806509945750453,0.0,4,22.021524975074975
sub-071_ses-t2,ses-t2,C3,61,0.745349605786605,0.9624092801681392,0.6997882058151119,2.7423886175920904,0.0,4,21.08260936546092
sub-071_ses-t2,ses-t2,C5,61,0.7843354622376452,1.0565386001607504,0.6320682627650523,3.0569688931757897,0.0,4,20.00606534146191
sub-071_ses-t2,ses-t2,T7,61,0.7197587015541774,0.9071441289791528,0.8323933541983877,2.3857099788965934,0.03617726861621948,3,17.988943887277408
sub-071_ses-t2,ses-t2,TP7,61,0.6643341456329689,0.800532112903559,0.7617775337650656,2.7108324793537886,0.0003616854542166496,3,17.988943887277408
sub-071_ses-t2,ses-t2,CP5,61,0.7827529696295565,1.0524394828967927,0.6777902126385071,3.2590851563912495,0.0,4,19.399051296422527
sub-071_ses-t2,ses-t2,CP3,61,0.5442554638364613,0.6101823739671864,0.8554645327093626,3.0091687778984197,0.0,4,21.041789990512164
sub-071_ses-t2,ses-t2,CP1,61,0.5316366692820743,0.5924239093634197,0.8564741876672705,2.7943249593348995,0.0,4,21.041789990512164
sub-071_ses-t2,ses-t2,P1,61,0.8521484393932419,1.263946380636742,0.535105268636063,2.9740079604390304,0.0,3,16.7762971676845
sub-071_ses-t2,ses-t2,P3,61,0.8541309949233895,1.2712312027351855,0.5545791394533949,3.4408660515047345,0.0,4,17.094795802718945
sub-071_ses-t2,ses-t2,P5,61,0.847525447308393,1.2473023560576149,0.5504502541817787,3.5395189003436425,0.0,5,17.594959612644345
sub-071_ses-t2,ses-t2,P7,61,0.7491445093034969,0.9710025282538459,0.6661002706508249,3.044599807135969,0.0,4,17.705676358858174
sub-071_ses-t2,ses-t2,P9,61,0.6983466334574475,0.8640659614937695,0.7510759587999757,1.1289952961042093,0.4805210469183452,1,22.999999999986578
sub-071_ses-t2,ses-t2,PO7,61,0.8795489529993148,1.3737718434946282,0.47580886989481663,2.9289591122904355,0.0003015317814497648,4,17.9889438872964
sub-071_ses-t2,ses-t2,PO3,61,0.882851342121992,1.3885494348666612,0.4707839705725081,3.3221840535165432,0.0,4,18.99137042434568
sub-071_ses-t2,ses-t2,O1,61,0.8958650998113967,1.4508716772927281,0.4450172118337454,2.7276618835162183,0.0002411672494875196,3,17.988943887277408
sub-071_ses-t2,ses-t2,Iz,61,0.7995474966878039,1.0973565970394177,0.6922935046442591,1.0624020258048956,0.47919932473170146,1,22.999999999978343
sub-071_ses-t2,ses-t2,Oz,61,0.8799562372638947,1.3755737058676938,0.4923280979377612,2.6333554336688567,0.0,4,17.988943887277408
sub-071_ses-t2,ses-t2,POz,61,0.7307565535768101,0.9303489652409778,0.6854195455446564,2.8059791453197516,0.0,2,22.999999999998153
sub-071_ses-t2,ses-t2,Pz,61,0.8709626057579906,1.3370530498205426,0.49460912956662123,2.528543010428597,0.004219663632527578,3,16.7762971676845
sub-071_ses-t2,ses-t2,CPz,61,0.874524184497493,1.3519985515446928,0.5217407263354544,2.4749758803666184,0.0,4,22.021524975074975
sub-071_ses-t2,ses-t2,Fpz,61,0.9185300640246354,1.5795402558492102,0.3959447640345894,2.2241046665862774,0.03617508742312794,3,17.988943887277408
sub-071_ses-t2,ses-t2,Fp2,61,0.9285563344999302,1.647808872370713,0.3735772761597854,2.3620471396708664,0.036289107239737176,3,17.988943887277408
sub-071_ses-t2,ses-t2,AF8,61,0.9163416883960076,1.56571624634836,0.402972268047411,2.582585115998795,0.03669780054233203,4,17.9889438872964
sub-071_ses-t2,ses-t2,AF4,61,0.7726844094329055,1.026955486698104,0.659355643295263,2.9389280762042564,0.0,4,18.99137042434568
sub-071_ses-t2,ses-t2,AFz,61,0.767283861721437,1.0136898426782919,0.6669830828650418,2.8009161593635103,0.0,2,22.999999999998153
sub-071_ses-t2,ses-t2,Fz,61,0.9102832405516594,1.5291746065136598,0.4247961217632043,2.5284577354395275,0.004220426866031593,3,16.7762971676845
sub-071_ses-t2,ses-t2,F4,61,0.613525563809405,0.714555565517872,0.8207202528208558,2.849056603773585,0.0,3,17.594959612644345
sub-071_ses-t2,ses-t2,F6,61,0.6310840726210745,0.7432156844820924,0.7880254070711324,3.3003133285128947,0.0,5,17.594959612644345
sub-071_ses-t2,ses-t2,F8,61,0.8211573133944249,1.1603604454053364,0.5819517878472245,2.636484205449723,0.036291294911984566,3,17.705676358858174
sub-071_ses-t2,ses-t2,FT8,61,0.808603869839608,1.122982611887659,0.6167189741554738,2.4354118924134602,0.036364732842841634,3,17.988943887277408
sub-071_ses-t2,ses-t2,FC6,61,0.5489097975901566,0.6168196406005401,0.9138457278522871,3.0258064516129033,0.0,4,19.399051296422527
sub-071_ses-t2,ses-t2,FC4,61,0.3184486143691577,0.3299196915826886,0.9589180202065952,2.3125150711357607,0.007836990595611285,3,21.041789990512164
sub-071_ses-t2,ses-t2,FC2,61,0.7082716139189196,0.8837071007619547,0.8067485498401374,2.1687560270009643,0.0,3,21.041789990512164
sub-071_ses-t2,ses-t2,FCz,61,0.909498743942973,1.5246161595894696,0.4160026358712382,2.4766698818422954,0.0,4,22.021524975074975
sub-071_ses-t2,ses-t2,Cz,61,0.9308041221553073,1.6643752732999242,0.37632613845150614,2.489269351338317,0.0,4,22.999999999995417
sub-071_ses-t2,ses-t2,C2,61,0.7904629384892484,1.0726644309745696,0.6685305225982785,2.155084081731059,0.0016273883430775722,3,22.021524975074975
sub-071_ses-t2,ses-t2,C6,61,0.6145298886705882,0.7161677224485171,0.849312895176157,2.6496381182147166,0.00024125452352231604,3,20.00606534146191
sub-071_ses-t2,ses-t2,T8,61,0.9507149621943545,1.8391653447194831,0.3896253347641784,2.3827696388738167,0.035992041960571534,3,17.988943887277408
sub-071_ses-t2,ses-t2,TP8,61,0.8934563504602907,1.4388022193780794,0.4532341462823987,2.710650102520806,0.0003015317814497648,3,17.988943887277408
sub-071_ses-t2,ses-t2,CP6,61,0.7773824159510885,1.038720789236813,0.7348452945867024,3.0323591443205786,0.0,4,19.399051296422527
sub-071_ses-t2,ses-t2,CP4,61,0.5379017604651136,0.6011983825011714,0.8544234828952392,2.3123680878007598,0.007718748115540011,3,21.041789990512164
sub-071_ses-t2,ses-t2,CP2,61,0.8544001031631502,1.2722270504964113,0.5715469458964394,2.1671087533156497,0.0,3,21.041789990512164
sub-071_ses-t2,ses-t2,P4,61,0.7760137877929332,1.0352710948026638,0.6369320534794131,2.8494604208114787,0.0,3,17.594959612644345
sub-071_ses-t2,ses-t2,P6,61,0.7577612152293799,0.9909361439512449,0.6525412942668299,3.3652142469716146,0.0,5,17.594959612644345
sub-071_ses-t2,ses-t2,P8,61,0.9267483448335762,1.6348441109207148,0.3786891343068823,3.0447806171648986,0.0,4,17.705676358858174
sub-071_ses-t2,ses-t2,P10,61,0.8421445141559608,1.2285028504184556,0.5850147348833526,1.1299366897799217,0.4803135363280072,1,22.999999999986578
sub-071_ses-t2,ses-t2,PO8,61,0.9264145424405225,1.6324841927028084,0.3769755879700153,2.907370577954559,0.0003615982643283312,4,17.9889438872964
sub-071_ses-t2,ses-t2,PO4,61,0.9049573681676917,1.4989446806633042,0.4335128508682188,2.940042181379934,0.0,4,18.99137042434568
sub-071_ses-t2,ses-t2,O2,61,0.8850278393733307,1.398503925560901,0.4824017313461154,2.6863891064650236,0.00030125926372235944,3,17.988943887277408
sub-072_ses-t1,ses-t1,Fp1,64,0.9592293751398137,1.9361723278888685,0.2865145290235131,2.4033279073973595,0.03581117742810635,3,17.988943887277408
sub-072_ses-t1,ses-t1,AF7,64,0.9162581382245095,1.5651953419884046,0.4005904973171856,2.6029544769369912,0.03629785951160688,4,17.9889438872964
sub-072_ses-t1,ses-t1,AF3,64,0.9486227663376883,1.8178414894364412,0.3204378457187768,3.322380320752442,0.0,4,18.99137042434568
sub-072_ses-t1,ses-t1,F1,64,0.9606887064677464,1.9547696132647918,0.2793046937962457,3.158605717042576,0.0,3,16.7762971676845
sub-072_ses-t1,ses-t1,F3,64,0.872006095544428,1.3413916359271474,0.4902165081121757,3.4400482509047046,0.0,4,17.094795802718945
sub-072_ses-t1,ses-t1,F5,64,0.9470274270536998,1.8021424020364334,0.3211872015309308,3.4748266505878806,0.0,5,17.594959612644345
sub-072_ses-t1,ses-t1,F7,64,0.921784628552844,1.6007716666462672,0.38770324482649,2.6355196527610323,0.03635157945502773,3,17.705676358858174
sub-072_ses-t1,ses-t1,FT7,64,0.9121715980627112,1.5403049523571855,0.41341027977732103,2.4349189124012782,0.036534635557967085,3,17.988943887277408
sub-072_ses-t1,ses-t1,FC5,64,0.9229570545383246,1.6086282065796145,0.3849064981310771,3.2516740061531038,0.0,4,19.399051296422527
sub-072_ses-t1,ses-t1,FC3,64,0.9554727496010126,1.891142944285895,0.2999142800235017,3.0083805619196915,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,FC1,64,0.962964085799642,1.9851614013064938,0.26972760084262604,2.803616636528029,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,C1,64,0.9270283391316775,1.6368316080802845,0.37848777037314796,2.5806509945750453,0.0,4,22.021524975074975
sub-072_ses-t1,ses-t1,C3,64,0.9624952937873703,1.978752813739038,0.2744782310842802,2.7423886175920904,0.0,4,21.08260936546092
sub-072_ses-t1,ses-t1,C5,64,0.9562768241473109,1.9004600324095582,0.2924632190623108,3.0569688931757897,0.0,4,20.00606534146191
sub-072_ses-t1,ses-t1,T7,64,0.9353336951900771,1.699397384116794,0.35429608646043415,2.3857099788965934,0.03617726861621948,3,17.988943887277408
sub-072_ses-t1,ses-t1,TP7,64,0.9493742426064307,1.8254016063275424,0.3165357325442376,2.7108324793537886,0.0003616854542166496,3,17.988943887277408
sub-072_ses-t1,ses-t1,CP5,64,0.9614313447103082,1.9644949280767796,0.281075952946576,3.2590851563912495,0.0,4,19.399051296422527
sub-072_ses-t1,ses-t1,CP3,64,0.9526759659081123,1.8599688571265274,0.3041803906411062,3.0091687778984197,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,CP1,64,0.9157987624254753,1.5623401518952142,0.4081040052586726,2.8033616482920656,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,P1,64,0.9683232483138997,2.0646771448940733,0.2518598891208361,3.1583644916174163,0.0,3,16.7762971676845
sub-072_ses-t1,ses-t1,P3,64,0.9739391279429039,2.1636756740192804,0.22749884992028532,3.4408660515047345,0.0,4,17.094795802718945
sub-072_ses-t1,ses-t1,P5,64,0.9811869977452935,2.3284515988986985,0.19839734042854162,3.5395189003436425,0.0,5,17.594959612644345
sub-072_ses-t1,ses-t1,P7,64,0.9822517509877411,2.357850930813392,0.18981005111716284,3.044599807135969,0.0,4,17.705676358858174
sub-072_ses-t1,ses-t1,P9,64,0.9276550816296356,1.6413071728731363,0.39942518455664444,1.1289952961042093,0.4805210469183452,1,22.999999999986578
sub-072_ses-t1,ses-t1,PO7,64,0.9810172354867591,2.323917155232842,0.2243056277735947,2.9289591122904355,0.0003015317814497648,4,17.9889438872964
sub-072_ses-t1,ses-t1,PO3,64,0.9642561879903865,2.0032458794199886,0.2702483180686763,3.3221840535165432,0.0,4,18.99137042434568
sub-072_ses-t1,ses-t1,O1,64,0.9818850351705563,2.3475326629616515,0.19102886392617247,2.7276618835162183,0.0002411672494875196,3,17.988943887277408
sub-072_ses-t1,ses-t1,Iz,64,0.8788797314950048,1.3708234920860598,0.50216747509761,1.0624020258048956,0.47919932473170146,1,22.999999999978343
sub-072_ses-t1,ses-t1,Oz,64,0.9776921105131265,2.242372719275043,0.23606187453862712,2.634380085588572,0.0,4,17.988943887277408
sub-072_ses-t1,ses-t1,POz,64,0.9709751110978165,2.109064989802636,0.2404259262046443,3.129889699234525,0.0,2,22.999999999998153
sub-072_ses-t1,ses-t1,Pz,64,0.9561969651789218,1.8995272201673712,0.29352840839721356,3.089577430827657,0.0,4,16.7762971676845
sub-072_ses-t1,ses-t1,CPz,64,0.9699050224921189,2.090691155504017,0.24692122015232618,2.7346840328027016,0.0,4,22.021524975074975
sub-072_ses-t1,ses-t1,Fpz,64,0.9637188104725208,1.995647947340499,0.2763458975920668,2.2250693355842275,0.03617508742312794,3,17.988943887277408
sub-072_ses-t1,ses-t1,Fp2,64,0.935388430131377,1.6998349147594725,0.35379104114921883,2.402555910543131,0.036289107239737176,3,17.988943887277408
sub-072_ses-t1,ses-t1,AF8,64,0.9064618455392526,1.5073174720555904,0.4230890178568851,2.6033142512805063,0.03669780054233203,4,17.9889438872964
sub-072_ses-t1,ses-t1,AF4,64,0.9712808891492815,2.1144380117594728,0.2400227513939071,3.3205522397057936,0.0,4,18.99137042434568
sub-072_ses-t1,ses-t1,AFz,64,0.9780996633169798,2.251694943229294,0.21690826643478212,3.124826713278283,0.0,2,22.999999999998153
sub-072_ses-t1,ses-t1,Fz,64,0.9794013054729851,2.2826610028398053,0.20343477511009683,3.089412757747498,0.0,4,16.7762971676845
sub-072_ses-t1,ses-t1,F2,64,0.9817867428034771,2.3448021829115167,0.18998667290697632,3.158360952094004,0.0,3,16.7762971676845
sub-072_ses-t1,ses-t1,F4,64,0.9713943449555519,2.116445966788974,0.23749688635912655,3.440653445053951,0.0,4,17.094795802718945
sub-072_ses-t1,ses-t1,F6,64,0.9025669238899184,1.4858967612392704,0.43112319605726457,3.4742709086526875,0.0,5,17.594959612644345
sub-072_ses-t1,ses-t1,F8,64,0.9037937908511147,1.4925550033028532,0.42898307892357784,2.636484205449723,0.036291294911984566,3,17.705676358858174
sub-072_ses-t1,ses-t1,FT8,64,0.9241288359301095,1.6165959496697526,0.3886030528275933,2.4354118924134602,0.036364732842841634,3,17.988943887277408
sub-072_ses-t1,ses-t1,FC6,64,0.9431336481378658,1.7656767104493294,0.3416014665833805,3.2525776303889056,0.0,4,19.399051296422527
sub-072_ses-t1,ses-t1,FC4,64,0.9682142691137324,2.062932236726156,0.2550037993511938,3.0109115022908126,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,FC2,64,0.9739774257974403,2.164420692140698,0.22767953510999805,2.806231918997107,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,FCz,64,0.9712406187003059,2.113727179555571,0.23842872058507927,2.7366771159874608,0.0,4,22.021524975074975
sub-072_ses-t1,ses-t1,Cz,64,0.972158401064193,2.130176295081954,0.23465484432522676,2.493006993006993,0.0,4,22.999999999995417
sub-072_ses-t1,ses-t1,C2,64,0.9443628883161791,1.7769195918115326,0.33442409253300037,2.5812790066903744,0.0,4,22.021524975074975
sub-072_ses-t1,ses-t1,C4,64,0.9147538437377001,1.5559006624543044,0.40401672466034605,2.742266176204547,0.0,4,21.08260936546092
sub-072_ses-t1,ses-t1,C6,64,0.951901509950947,1.8516542625124708,0.30805127832309265,3.057720144752714,0.0,4,20.00606534146191
sub-072_ses-t1,ses-t1,T8,64,0.9380591336595634,1.7216310717468835,0.34682566663051284,2.386748658588051,0.035992041960571534,3,17.988943887277408
sub-072_ses-t1,ses-t1,TP8,64,0.9685425769325976,2.0682068781991094,0.2496938180975441,2.710650102520806,0.0003015317814497648,3,17.988943887277408
sub-072_ses-t1,ses-t1,CP6,64,0.9688076301852159,2.0725049334662784,0.2827345100914537,3.258933413678819,0.0,4,19.399051296422527
sub-072_ses-t1,ses-t1,CP4,64,0.9620122226297424,1.9722307049746317,0.2760024347048693,3.0102514623409515,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,CP2,64,0.9557106135172155,1.8938819129923092,0.2977483562302521,2.804436942367977,0.0,4,21.041789990512164
sub-072_ses-t1,ses-t1,P2,64,0.95570483591083,1.893815214501067,0.2962317233440293,3.1590361445783133,0.0,3,16.7762971676845
sub-072_ses-t1,ses-t1,P4,64,0.9642741478199461,2.00350174411136,0.2649843140646813,3.440887441972629,0.0,4,17.094795802718945
sub-072_ses-t1,ses-t1,P6,64,0.9865057346771825,2.495933828891191,0.17819705099129887,3.539625143132646,0.0,5,17.594959612644345
sub-072_ses-t1,ses-t1,P8,64,0.9887286520085011,2.5864934577449983,0.16330464099982678,3.0447806171648986,0.0,4,17.705676358858174
sub-072_ses-t1,ses-t1,P10,64,0.9458827882006898,1.7911593728240158,0.35717401881476035,1.1299366897799217,0.4803135363280072,1,22.999999999986578
sub-072_ses-t1,ses-t1,PO8,64,0.986304732150884,2.488490456149376,0.17395082558161387,2.928041945398662,0.0003615982643283312,4,17.9889438872964
sub-072_ses-t1,ses-t1,PO4,64,0.9694191449714423,2.0825598837461614,0.24574738543633903,3.3222657426935824,0.0,4,18.99137042434568
sub-072_ses-t1,ses-t1,O2,64,0.9717966393693973,2.1236296318255996,0.23733343804141452,2.7271796107730313,0.00030125926372235944,3,17.988943887277408
sub-073_ses-t1,ses-t1,Fp1,53,0.9532984485149227,1.8667486740599453,0.30479080644104956,2.258274552360282,0.03581117742810635,3,17.988943887277408
sub-073_ses-t1,ses-t1,AF7,53,0.9372940550393475,1.7152956011505698,0.35039454949133175,2.374615616520953,0.03629785951160688,4,17.9889438872964
sub-073_ses-t1,ses-t1,AF3,53,0.6953087472389072,0.858160588559814,0.7247192330521539,2.3512600988785723,0.033160496804533944,3,19.283554060134396
sub-073_ses-t1,ses-t1,F5,53,0.7375270260240364,0.9450350057074557,0.6946320766497068,2.4343081097377146,0.03237865541151643,4,17.705676358858174
sub-073_ses-t1,ses-t1,F7,53,0.8823931296489101,1.386475866256425,0.47440584804072583,2.4497226911020014,0.03635157945502773,3,17.705676358858174
sub-073_ses-t1,ses-t1,FT7,53,0.8197975119856148,1.1561996823452747,0.5860824589450014,2.3927774763368905,0.036534635557967085,3,17.988943887277408
sub-073_ses-t1,ses-t1,FC5,53,0.8391766806172981,1.2183834635056765,0.56449974890276,2.556011341014659,0.0041623936779875735,3,19.399051296422527
sub-073_ses-t1,ses-t1,C1,53,0.8357444505404281,1.2068909649380166,0.5842724410258603,1.911814345991561,0.04273658830620856,3,22.021524975074975
sub-073_ses-t1,ses-t1,C3,53,0.6867978543071913,0.8418692174290244,0.7276095818096684,2.0147103153071684,0.053234460722252366,3,21.08260936546092
sub-073_ses-t1,ses-t1,C5,53,0.8203391744089844,1.1578536755930848,0.592496570614041,2.8142633228840124,0.0,4,20.00606534146191
sub-073_ses-t1,ses-t1,T7,53,0.8007251600217637,1.1006298760700615,0.6073710929195288,2.3857099788965934,0.03617726861621948,3,17.988943887277408
sub-073_ses-t1,ses-t1,TP7,53,0.8671601472908648,1.3215148150065619,0.5028731564130509,2.7108324793537886,0.0003616854542166496,3,17.988943887277408
sub-073_ses-t1,ses-t1,CP5,53,0.788500769287881,1.0674558138222092,0.627783365464701,3.2590851563912495,0.0,4,19.399051296422527
sub-073_ses-t1,ses-t1,CP3,53,0.8280910970162911,1.1820314411670618,0.5948631816849022,2.9684521655205693,0.0,4,21.041789990512164
sub-073_ses-t1,ses-t1,CP1,53,0.9196655787757034,1.5868540425940638,0.425233200298618,2.7834206879932526,0.0,4,21.041789990512164
sub-073_ses-t1,ses-t1,P1,53,0.8793066012575617,1.372702361754939,0.4763830212466004,2.834459051984079,0.0,3,16.7762971676845
sub-073_ses-t1,ses-t1,P3,53,0.9030255748715211,1.4883765105873001,0.43068565126009745,3.3084856160665823,0.0,4,17.094795802718945
sub-073_ses-t1,ses-t1,P5,53,0.8897139089280282,1.420551454119535,0.45740337563897987,3.5392174594562005,0.0,5,17.594959612644345
sub-073_ses-t1,ses-t1,P7,53,0.8685378756149416,1.3270963683397938,0.4977997542142604,3.044599807135969,0.0,4,17.705676358858174
sub-073_ses-t1,ses-t1,P9,53,0.7004518762399387,0.8681871096471079,0.9328307037899651,1.1289952961042093,0.4805210469183452,1,22.999999999986578
sub-073_ses-t1,ses-t1,PO7,53,0.8985032320166767,1.4643970633148988,0.4393858717318473,2.839585092268725,0.0003015317814497648,4,17.9889438872964
sub-073_ses-t1,ses-t1,PO3,53,0.8909297859911421,1.4264160486415152,0.457054875953979,2.9413608148014223,0.0,4,18.99137042434568
sub-073_ses-t1,ses-t1,O1,53,0.8574612541506401,1.2836760268942022,0.5186031133251814,2.1734595441938986,0.03623537923549982,3,17.988943887277408
sub-073_ses-t1,ses-t1,Oz,53,0.9021429242662012,1.4836141906031513,0.4742423990081317,1.5768790307998313,0.05551202459164607,2,17.988943887277408
sub-073_ses-t1,ses-t1,Pz,53,0.949810998262445,1.8298459045457522,0.3131397581758794,2.5298089095183554,0.007354270902405208,3,16.7762971676845
sub-073_ses-t1,ses-t1,CPz,53,0.9361653946831409,1.7060846244682746,0.3814099508763682,2.73082489146165,0.0,4,22.021524975074975
sub-073_ses-t1,ses-t1,Fpz,53,0.9518111784323005,1.8506929767283757,0.3110756553304557,2.223923791149162,0.03617508742312794,3,17.988943887277408
sub-073_ses-t1,ses-t1,Fp2,53,0.9583938645571136,1.925816158213828,0.28981840418554927,2.2508288624992465,0.036289107239737176,3,17.988943887277408
sub-073_ses-t1,ses-t1,AF8,53,0.9013136601817585,1.4791768952565603,0.45476838519265234,1.921422115094908,0.03669780054233203,3,17.9889438872964
sub-073_ses-t1,ses-t1,AF4,53,0.9031896707580174,1.4892664180182882,0.43411267003762066,2.872852233676976,0.0,3,18.99137042434568
sub-073_ses-t1,ses-t1,AFz,53,0.8630530079239251,1.3051889456929302,0.5283584718756238,2.66873606172021,0.0,2,22.999999999998153
sub-073_ses-t1,ses-t1,Fz,53,0.949175742229599,1.8233940550641468,0.3171546405301412,2.1093090558302183,0.06475340648739901,3,16.7762971676845
sub-073_ses-t1,ses-t1,F2,53,0.9435548984419522,1.7695027425734504,0.3329561580373885,2.7962036758059656,0.0,3,16.7762971676845
sub-073_ses-t1,ses-t1,F4,53,0.8035816452388105,1.1086414610956203,0.5994888775628537,2.6328892639701005,0.0,3,17.094795802718945
sub-073_ses-t1,ses-t1,F8,53,0.7332813765742774,0.9357886912654987,0.6871151376988773,1.2030383409693755,0.2638051603568845,1,17.988943887320335
sub-073_ses-t1,ses-t1,FC4,53,0.7509189132566462,0.9750587646848675,0.6721110585314118,2.2604895104895104,0.0034965034965034965,3,21.041789990512164
sub-073_ses-t1,ses-t1,FC2,53,0.904242318328443,1.4950093120527363,0.4355588087121052,2.7253495660559306,0.0,4,21.041789990512164
sub-073_ses-t1,ses-t1,FCz,53,0.9322860686238725,1.6755835663366039,0.36263979252101586,1.9911381721726549,0.04298287918977574,3,22.021524975074975
sub-073_ses-t1,ses-t1,Cz,53,0.9202702595222737,1.5907892718944412,0.3940322554342594,2.282071376898963,0.0,4,22.999999999995417
sub-073_ses-t1,ses-t1,C2,53,0.919956242350456,1.5887421092801868,0.4179445020786654,2.5812790066903744,0.0,4,22.021524975074975
sub-073_ses-t1,ses-t1,C4,53,0.8369273286842278,1.210826793454146,0.5473827604460121,2.5107037327383463,0.0,4,21.08260936546092
sub-073_ses-t1,ses-t1,C6,53,0.7590085049354204,0.9938719685716393,0.6679342355814197,2.2238238841978286,0.02195416164053076,3,20.00606534146191
sub-073_ses-t1,ses-t1,T8,53,0.658153946974157,0.7895498420127793,0.8286866610117849,1.5113643214565624,0.17013323687224935,2,17.988943887277408
sub-073_ses-t1,ses-t1,TP8,53,0.7212082323276118,0.9101583165600341,0.7125136877414241,2.2722831986491374,0.03624412013026173,3,17.988943887277408
sub-073_ses-t1,ses-t1,CP6,53,0.8559620097913891,1.2780406792998693,0.5505115474553723,3.109792106056041,0.0,4,19.399051296422527
sub-073_ses-t1,ses-t1,CP4,53,0.9265974588410288,1.6337760978103768,0.4104000026753659,2.9414460592172706,0.0,4,21.041789990512164
sub-073_ses-t1,ses-t1,CP2,53,0.8752515972956952,1.3550995920253512,0.49005150348232135,2.789727513865445,0.0,4,21.041789990512164
sub-073_ses-t1,ses-t1,P2,53,0.9328113364066692,1.6796131681147484,0.36036566517607876,2.4531927710843373,0.007289156626506024,3,16.7762971676845
sub-073_ses-t1,ses-t1,P4,53,0.9347631423329009,1.6948577900279884,0.35657426818437565,2.8030988123229035,0.0,3,17.094795802718945
sub-073_ses-t1,ses-t1,P6,53,0.9356739622310735,1.7021231772325722,0.35446590143753187,3.0680407400711145,0.0,4,17.594959612644345
sub-073_ses-t1,ses-t1,P8,53,0.8672419084346936,1.3218445470697073,0.5043384539607885,2.461909353905497,0.03622227579556413,3,17.705676358858174
sub-073_ses-t1,ses-t1,PO8,53,0.9206244380707704,1.5931075518486555,0.39045260842542706,2.106972819863798,0.03628035918760923,3,17.9889438872964
sub-073_ses-t1,ses-t1,O2,53,0.8995744740521537,1.469984380797213,0.44418659731015453,1.6308971500873652,0.04175453395191902,2,17.988943887277408
sub-074_ses-t1,ses-t1,Fp1,54,0.9909845074315052,2.698720014401524,0.1348564816075067,2.26773979622596,0.03581117742810635,3,17.988943887277408
sub-074_ses-t1,ses-t1,AF7,54,0.974680799372165,2.178299508852578,0.2240740223669098,2.072354537232439,0.13946337051552607,3,17.9889438872964
sub-074_ses-t1,ses-t1,AF3,54,0.9746934426000173,2.1785524492150525,0.22364006884339585,3.147473773061618,0.0,4,18.99137042434568
sub-074_ses-t1,ses-t1,F1,54,0.9822971856011997,2.359144006704585,0.18913812658010978,3.158605717042576,0.0,3,16.7762971676845
sub-074_ses-t1,ses-t1,F3,54,0.9683103258622876,2.064469930123989,0.25341459862114313,3.2886007237635706,0.0,4,17.094795802718945
sub-074_ses-t1,ses-t1,F5,54,0.8855759886166399,1.4010388354115515,0.46483327564467386,2.9172746457642447,0.0,4,17.594959612644345
sub-074_ses-t1,ses-t1,FT7,54,0.7820707111917528,1.0506803205699595,0.6625849884209015,1.3744498703804184,0.3275456682944475,1,20.21708365127954
sub-074_ses-t1,ses-t1,FC5,54,0.8714479722134714,1.339067009511142,0.4999391905031223,2.6089762924533995,0.0,4,19.399051296422527
sub-074_ses-t1,ses-t1,FC3,54,0.9045388508060073,1.4966379175980686,0.43274015140107064,2.973953937055348,0.0,4,21.041789990512164
sub-074_ses-t1,ses-t1,FC1,54,0.9543667374510576,1.8785923040070749,0.30045321769465,2.803616636528029,0.0,4,21.041789990512164
sub-074_ses-t1,ses-t1,C1,54,0.8871284561476144,1.4082806126506326,0.4952776895895857,2.5806509945750453,0.0,4,22.021524975074975
sub-074_ses-t1,ses-t1,C3,54,0.7246289064732687,0.9173237803155632,0.6960830627714216,2.7384698860553445,0.0,4,21.08260936546092
sub-074_ses-t1,ses-t1,C5,54,0.8108630272434194,1.1295436725497072,0.5957631149610236,2.6067036411864,0.0,3,20.00606534146191
